_c0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,daily_spending,daily_transactions,distance,category_index,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12
11666,2020-06-24T22:03:55.000Z,180098888332620,fraud_Durgan-Auer,misc_net,790.54,Dennis,Davidson,M,08469 Trujillo Forge,Springville,NY,14141,42.52,-78.6847,7728,"Scientist, research (maths)",1959-03-30T00:00:00.000Z,80275a9dbfd3b1a7a5a11bcaa000afab,1372111435,43.22957,-78.451208,1,22,4,790.54,1,81.1622294563845,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164771,2020-08-17T22:07:40.000Z,213112402583773,fraud_Eichmann-Kilback,home,220.35,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03T00:00:00.000Z,4ee5717ac5294fb3e59aaa024a1afc65,1376777260,33.130153,-82.81823399999999,1,22,2,220.35,1,115.41600142756445,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167913,2020-08-18T18:35:15.000Z,213112402583773,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,874.71,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03T00:00:00.000Z,5a1efe5ee20227b4a577b332c35c39dc,1376850915,33.344198,-82.74733,1,18,3,874.71,1,91.64328238845442,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168603,2020-08-18T22:05:54.000Z,213112402583773,fraud_Bernier and Sons,kids_pets,24.06,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03T00:00:00.000Z,d3917efa78cfe121cd4e47db9df300e5,1376863554,33.406114,-81.85813900000001,1,22,3,24.06,1,76.60507620693726,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431889,2020-12-04T21:50:46.000Z,213156747557083,fraud_Pouros-Conroy,shopping_pos,959.59,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30T00:00:00.000Z,0e5ab0e310ae755066362d08848a7306,1386193846,33.92808,-118.771782,1,21,6,959.59,1,55.7833555147182,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436106,2020-12-05T23:59:24.000Z,213156747557083,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,799.3,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30T00:00:00.000Z,cb45dfc8275faf5c694d034711766d1d,1386287964,34.036573,-117.60762,1,23,7,799.3,1,59.01471274736878,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16050,2020-06-26T22:08:07.000Z,213161231269724,"fraud_Herman, Treutel and Dickens",misc_net,749.59,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09T00:00:00.000Z,decbf2d0117525e5104b9c8bf353dd1c,1372284487,34.483166,-86.33510799999999,1,22,6,749.59,1,61.35547628145625,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
453559,2020-12-08T22:07:08.000Z,213180742685905,"fraud_Heathcote, Yost and Kertzmann",shopping_net,981.4,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15T00:00:00.000Z,2f1f1e952ac1190897ac764c27f02983,1386540428,41.302890000000005,-123.07183400000001,1,22,3,981.4,1,116.55047873371005,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456922,2020-12-09T22:26:19.000Z,213180742685905,fraud_Kris-Padberg,shopping_pos,866.41,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15T00:00:00.000Z,7f1539f5bca55a223568993df5f168f8,1386627979,40.040928,-124.414258,1,22,4,866.41,1,63.86656999069604,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456964,2020-12-09T22:45:16.000Z,213180742685905,"fraud_Bernier, Volkman and Hoeger",misc_net,824.1,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15T00:00:00.000Z,a15c9d5dc78e86c530cdc227670fd104,1386629116,39.9323,-124.521184,1,22,4,824.1,1,78.9917384632692,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292616,2020-10-09T12:15:41.000Z,213199865312311,fraud_Bruen-Yost,misc_pos,50.59,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14T00:00:00.000Z,1156fdb2409e0afb02e5bc54d81313b0,1381320941,35.589597999999995,-84.045684,1,12,6,50.59,1,112.73995004216722,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
293629,2020-10-09T22:52:14.000Z,213199865312311,fraud_Jaskolski-Vandervort,misc_net,845.7,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14T00:00:00.000Z,814440511bbf4619e7ebdc512be127f9,1381359134,35.423928000000004,-84.891228,1,22,6,845.7,1,55.651244197462084,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
294754,2020-10-10T14:33:35.000Z,213199865312311,fraud_Bogisich-Homenick,misc_net,908.8,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14T00:00:00.000Z,a178fa4112de6516b28dcaeaddc8ab89,1381415615,35.308296999999996,-85.843589,1,14,7,908.8,1,88.42976280462307,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213499,2020-09-04T22:17:00.000Z,341283058448499,fraud_Kuhic LLC,shopping_net,1186.21,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08T00:00:00.000Z,c0965ce6c7362c6dd359347a06371a9b,1378333020,31.557546999999996,-85.132531,1,22,6,1186.21,1,74.51471033289504,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215455,2020-09-05T22:58:53.000Z,341283058448499,fraud_Medhurst PLC,shopping_net,1044.98,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08T00:00:00.000Z,1c99b7800f496a711839ab6efc31d659,1378421933,31.162509999999997,-84.978604,1,22,7,1044.98,1,30.7485129775199,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215571,2020-09-05T23:57:54.000Z,341283058448499,fraud_Lebsack and Sons,misc_net,792.99,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08T00:00:00.000Z,49c9203923808dee72f96acdc83ee546,1378425474,30.856309000000003,-84.62562700000001,1,23,7,792.99,1,17.29167116461224,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
305575,2020-10-14T16:32:20.000Z,341542810616333,fraud_Kuhic LLC,shopping_net,1019.51,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28T00:00:00.000Z,e292546fc4c745cee7071076638703f6,1381768340,39.765945,-93.170819,1,16,4,1019.51,1,96.32273880088327,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307743,2020-10-15T22:23:49.000Z,341542810616333,fraud_Botsford PLC,home,372.73,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28T00:00:00.000Z,9793bddfe935da0d12bc6db9430f9830,1381875829,39.986908,-94.848004,1,22,5,372.73,1,111.91358859230772,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243966,2020-09-17T23:16:33.000Z,342952484382519,fraud_Mayert Group,shopping_pos,949.38,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26T00:00:00.000Z,7f20f401255649d194d0221d137786fd,1379459793,41.996012,-72.66404,1,23,5,949.38,1,51.87471948118099,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149260,2020-08-11T22:45:43.000Z,343746486082492,fraud_Beier-Hyatt,shopping_pos,873.99,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11T00:00:00.000Z,241d07ebb748c575c59da4e10370c12d,1376261143,44.887634999999996,-86.106143,1,22,3,873.99,1,23.233173003891924,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151261,2020-08-12T22:45:10.000Z,343746486082492,fraud_Adams-Barrows,health_fitness,19.31,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11T00:00:00.000Z,4629287755496b98e8cc42da69e470f8,1376347510,45.525203000000005,-86.076074,1,22,4,19.31,1,76.71569960109386,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135849,2020-08-08T00:19:16.000Z,343819048608995,fraud_Berge LLC,gas_transport,9.46,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,eae4540e06b3f0158a76ccb86106d901,1375921156,42.241052,-93.26621899999999,1,0,7,9.46,1,80.2518206568721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137946,2020-08-08T22:07:46.000Z,343819048608995,"fraud_Berge, Kautzer and Harris",personal_care,21.7,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,2674f6a8895b894bd1c93c208d7e7d8d,1375999666,42.366847,-92.708153,1,22,7,21.7,1,117.87722474048446,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137964,2020-08-08T22:17:07.000Z,343819048608995,fraud_Terry-Huel,shopping_net,931.91,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,5b810f68af2b0c1dcb8a138c55c71905,1376000227,41.129931,-94.381911,1,22,7,931.91,1,77.95982912257713,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137984,2020-08-08T22:25:43.000Z,343819048608995,"fraud_Mosciski, Gislason and Mertz",grocery_pos,290.4,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,46d0fa9918809a768f5475128d3d76c7,1376000743,41.967764,-93.88454300000001,1,22,7,290.4,1,46.01810238191115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137986,2020-08-08T22:26:16.000Z,343819048608995,fraud_Howe PLC,entertainment,471.23,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24T00:00:00.000Z,e945cebdbeafc4fe0eb71b9a10d867f7,1376000776,41.156542,-94.007862,1,22,7,471.23,1,55.32648531673033,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291377,2020-10-08T18:25:09.000Z,344342339068828,"fraud_Zemlak, Tillman and Cremin",personal_care,21.19,Ruth,Fuller,F,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05T00:00:00.000Z,5a2cdf7183f5605dd1772c5bc4476b98,1381256709,32.293957,-81.396651,1,18,5,21.19,1,101.39081272327107,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282286,2020-10-04T22:45:15.000Z,347399333635231,"fraud_Parisian, Schiller and Altenwerth",misc_net,790.28,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05T00:00:00.000Z,caa18a7944c2eeccab7f2853e5245035,1380926715,36.73723,-93.960864,1,22,1,790.28,1,23.41598865455831,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
282450,2020-10-04T23:47:58.000Z,347399333635231,"fraud_Kuhic, Bins and Pfeffer",shopping_net,991.2,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05T00:00:00.000Z,1559e7d9de3659597e7aea8d4e45709f,1380930478,35.776015,-94.206152,1,23,1,991.2,1,87.02356662898374,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352614,2020-11-04T01:25:47.000Z,371985236239474,"fraud_Johnston, Nikolaus and Maggio",grocery_net,14.0,Benjamin,Martin,M,0495 Baker Manors,Oriskany Falls,NY,13425,42.9576,-75.4838,1970,"Programmer, multimedia",1949-06-09T00:00:00.000Z,6909b44b62a4e109405e08317f06d6c6,1383528347,42.737673,-75.78643199999999,1,1,4,14.0,1,34.738041232042804,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172857,2020-08-20T22:25:47.000Z,372382441451095,fraud_Hudson-Grady,shopping_pos,970.97,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21T00:00:00.000Z,7c6d7eab68c40b01ffde141ccc6c8433,1377037547,42.81454,-74.03594100000001,1,22,5,970.97,1,102.38620135854622,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172917,2020-08-20T22:56:25.000Z,372382441451095,"fraud_Stehr, Jewess and Schimmel",misc_net,1039.88,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21T00:00:00.000Z,fba3b56e17622b475101b252452e5247,1377039385,42.389188,-74.326336,1,22,5,1039.88,1,62.073098561828346,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
269380,2020-09-28T22:24:15.000Z,372965408103277,fraud_Rempel Inc,shopping_net,984.59,Debbie,Robbins,F,53199 Laurie Mills Apt. 864,Kirtland,NM,87417,36.741,-108.351,6910,TEFL teacher,1956-02-02T00:00:00.000Z,7a88dc885d5109a3be38ccdadb967875,1380407055,37.385571999999996,-107.37374399999999,1,22,2,984.59,1,112.49780945076581,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149691,2020-08-12T02:44:03.000Z,374497717543058,fraud_Miller-Hauck,grocery_pos,330.19,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30T00:00:00.000Z,14c757374718a01186af4d29a1931019,1376275443,47.896214,-101.14895899999999,1,2,4,330.19,1,84.93001436419985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135977,2020-08-08T02:04:52.000Z,375082648741747,"fraud_Bernier, Streich and Jewess",grocery_net,8.22,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14T00:00:00.000Z,dd7f4a98118c7435e2e2d41ce2266976,1375927492,46.831307,-96.349532,1,2,7,8.22,1,41.381604630032996,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136138,2020-08-08T03:53:30.000Z,375082648741747,fraud_Schamberger-O'Keefe,grocery_pos,327.12,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14T00:00:00.000Z,954d589226e71cf362acae9ae28ebc66,1375934010,46.479977000000005,-96.52494200000001,1,3,7,327.12,1,70.62784351313948,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85656,2020-07-20T22:02:50.000Z,375534208663984,"fraud_Huel, Hammes and Witting",grocery_pos,317.09,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28T00:00:00.000Z,b38de308e469d41544767e1b9c5b513d,1374357770,37.588409000000006,-78.581611,1,22,2,317.09,1,120.52743823269267,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85686,2020-07-20T22:11:41.000Z,375534208663984,"fraud_Schoen, Nienow and Bauch",personal_care,19.19,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28T00:00:00.000Z,19fb71b43f161428119ae56c102d9cad,1374358301,38.582544,-79.508562,1,22,2,19.19,1,18.429680407134374,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
171134,2020-08-20T03:52:27.000Z,375974680629816,"fraud_Schultz, Simonis and Little",grocery_pos,341.31,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,504c8a0835ee9d9a1b80d7459d72103a,1376970747,41.39362,-72.23165,1,3,5,341.31,1,73.94383666976577,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172543,2020-08-20T19:27:24.000Z,375974680629816,fraud_Brown Inc,kids_pets,24.16,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,605c7d630191f140e69e5ea3bc39cbca,1377026844,42.305035,-72.056275,1,19,5,24.16,1,108.64636156909161,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172868,2020-08-20T22:31:56.000Z,375974680629816,fraud_Kuhn Group,food_dining,136.55,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,9766b94b74a48486590eeab085417c16,1377037916,41.360240000000005,-72.904444,1,22,5,136.55,1,35.43945800177207,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
172989,2020-08-20T23:27:49.000Z,375974680629816,"fraud_Hills, Hegmann and Schaefer",health_fitness,22.43,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,fbe3643e1cb28a6791ad36ce602009c3,1377041269,41.374934,-72.514395,1,23,5,22.43,1,54.43653256985043,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
173105,2020-08-21T00:32:26.000Z,375974680629816,fraud_Kiehn Inc,grocery_pos,337.13,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,c56f1d8930016185babeee449aae5b35,1377045146,42.040289,-72.75357,1,0,6,337.13,1,48.58034677741569,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175284,2020-08-21T23:09:19.000Z,375974680629816,fraud_Lubowitz-Walter,kids_pets,16.69,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06T00:00:00.000Z,2eca768120ca98ce6d84990c520ab18d,1377126559,42.418562,-72.498537,1,23,6,16.69,1,95.5494625947625,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341779,2020-10-31T01:38:06.000Z,376012912828093,fraud_Goodwin-Nitzsche,grocery_pos,305.28,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,1969-05-01T00:00:00.000Z,829cff55f2e5917904776b871c676133,1383183486,42.866578000000004,-88.306232,1,1,7,305.28,1,96.35232062988464,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135742,2020-08-07T23:26:47.000Z,376445266762684,"fraud_Lakin, Ferry and Beatty",food_dining,127.17,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11T00:00:00.000Z,c9d60e46517a66d3fc31737736dd4e2f,1375918007,41.550923,-100.194191,1,23,6,127.17,1,90.05516309384105,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137758,2020-08-08T20:29:23.000Z,376445266762684,fraud_Barton LLC,kids_pets,20.67,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11T00:00:00.000Z,c0df88b80a8e6b48edf5a7c5826dfb20,1375993763,41.015482,-102.118026,1,20,7,20.67,1,83.76969844883854,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138172,2020-08-08T23:50:18.000Z,376445266762684,fraud_Crona and Sons,kids_pets,18.74,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11T00:00:00.000Z,fe9a85156e35e083ab59bdc74d97bb68,1376005818,42.010375,-101.381529,1,23,7,18.74,1,97.19385521846804,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227636,2020-09-10T21:25:20.000Z,376656886990758,fraud_Mohr-Bayer,shopping_net,1012.71,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03T00:00:00.000Z,59a06d221defb8be9a70a7b9f7fa4e57,1378848320,31.075854999999997,-94.539088,1,21,5,1012.71,1,17.04566564060874,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228067,2020-09-11T03:11:39.000Z,376656886990758,"fraud_Herman, Treutel and Dickens",misc_net,803.68,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03T00:00:00.000Z,55571becfa3c768023f6f73181ebfdb6,1378869099,30.506838000000002,-93.662267,1,3,6,803.68,1,100.0721821982237,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
229655,2020-09-11T22:17:45.000Z,376656886990758,fraud_Connelly-Carter,home,237.39,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03T00:00:00.000Z,d21aebb70ab6b843a8306f78756c7fe2,1378937865,31.290894,-93.681368,1,22,6,237.39,1,68.74073336962861,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416892,2020-12-01T03:31:44.000Z,377834944388609,fraud_Kilback LLC,grocery_pos,296.27,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28T00:00:00.000Z,040fbe89112ed322789c71a8ad0b5b64,1385868704,35.915237,-93.46316,1,3,3,296.27,1,83.91347328198059,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421949,2020-12-01T22:41:24.000Z,377834944388609,fraud_Upton PLC,entertainment,409.2,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28T00:00:00.000Z,01a748c0d894d55069063e3cf1ce10bd,1385937684,37.112334999999995,-94.237607,1,22,3,409.2,1,73.98540624051384,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
378175,2020-11-15T23:38:43.000Z,378006354724784,fraud_Schmidt and Sons,shopping_net,916.14,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07T00:00:00.000Z,a65f92b04af1715249e9321daf8baaac,1384558723,39.350105,-78.527201,1,23,1,916.14,1,96.20772061149694,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378263,2020-11-16T00:15:30.000Z,378006354724784,fraud_Spinka Inc,grocery_net,12.05,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07T00:00:00.000Z,c24eecf1545f04249caf3630f2840c7e,1384560930,38.611908,-78.429325,1,0,2,12.05,1,18.352221965318236,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378438,2020-11-16T02:00:17.000Z,378006354724784,"fraud_Lockman, West and Runte",grocery_pos,251.97,Christopher,Matthews,M,433 John Heights Apt. 849,Etlan,VA,22719,38.5095,-78.2638,395,Senior tax professional/tax inspector,1982-01-07T00:00:00.000Z,98559d91668d1edb28a75e441918aecc,1384567217,38.833682,-77.32585,1,2,2,251.97,1,89.04913289481708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
